site,name,calm_id,country,area,lat,lon,year,alt_cm,wc_elev,wc_bio1,wc_bio4,wc_bio7,wc_bio12,y,x,ym,tdd,fdd,sqrt_tdd,thaw_months,summer_t,winter_prec,continentality
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2012,67.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.219507705176107,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2013,69.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.2484952420493585,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2014,70.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.2626798770413155,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2015,72.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.290459441148391,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2016,67.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.219507705176107,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2017,67.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.219507705176107,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2018,78.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.3694478524670215,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2019,78.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.3694478524670215,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2020,76.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.343805421853684,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2021,75.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.330733340286331,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2022,72.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.290459441148391,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2023,62.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.143134726391533,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R27,Lavrentia,68.0,Russia,Chukotka,65.6,-171.05,2024,60.0,130.0,-6.4041114,1033.9005,32.743855,333.0,4.110873864173311,-2168615.013092327,1578484.3114196067,880.8638977691764,3218.3645587691767,29.679351370425472,4.473684210526316,9.967816100000002,208.92328767123286,3.167021568611142
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2010,47.0,225.0,-6.4292555,1068.5065,33.6056,373.0,3.8712010109078907,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2011,47.0,225.0,-6.4292555,1068.5065,33.6056,373.0,3.8712010109078907,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2012,47.0,225.0,-6.4292555,1068.5065,33.6056,373.0,3.8712010109078907,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2013,51.0,225.0,-6.4292555,1068.5065,33.6056,373.0,3.951243718581427,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2014,56.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.04305126783455,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2015,55.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.025351690735149,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2016,56.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.04305126783455,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2017,55.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.025351690735149,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2018,59.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.0943445622221,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2019,66.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.204692619390966,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2020,58.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.07753744390572,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2021,62.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.143134726391533,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2022,60.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.110873864173311,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2023,56.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.04305126783455,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R41,Lorino,69.0,Russia,Chukotka,65.5397,-171.6302,2024,54.0,225.0,-6.4292555,1068.5065,33.6056,373.0,4.007333185232471,-2157997.839834196,1604436.1507653368,923.5993327168421,3270.2775902168423,30.390777099587996,4.506578947368421,10.373544500000001,232.99726027397259,3.1450998992425507
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2010,42.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.7612001156935624,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2011,44.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.8066624897703196,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2012,44.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.8066624897703196,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2013,47.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.8712010109078907,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2014,49.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.912023005428146,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2015,44.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.8066624897703196,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2016,49.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.912023005428146,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2017,49.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.912023005428146,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2018,46.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.8501476017100584,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2019,50.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.9318256327243257,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2020,50.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.9318256327243257,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2021,45.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.828641396489095,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2022,46.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.8501476017100584,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2023,46.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.8501476017100584,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R45,Kruglaya (Anadyr),252.0,Russia,Chukotka,64.6333,176.9667,2024,40.0,36.0,-7.7003574,1314.2258,41.798927,370.0,3.7135720667043075,-1866923.4515518246,2075853.5218693195,1189.6082311833222,4000.238682183322,34.490697748571606,4.572368421052632,13.1991061,229.0958904109589,3.180497888528905
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2003,78.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.3694478524670215,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2004,67.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.219507705176107,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2005,71.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.276666119016055,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2006,73.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.304065093204169,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2007,72.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.290459441148391,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2008,73.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.304065093204169,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2009,80.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.394449154672438,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2010,76.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.343805421853684,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2011,72.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.290459441148391,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 A,Ploskii Tolbachik (Kamchatka),36.0,Russia,Kamchatka,55.7507,160.2896,2012,76.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.343805421853684,-1631984.3507183637,3454112.180800895,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 B,Ploskii Tolbachik (Kamchatka) 1,37.0,Russia,Kamchatka,55.7652,160.3206,2004,49.0,1118.0,-4.971427,1032.2714,36.30075,823.0,3.912023005428146,-1633119.8619656719,3451679.2346683196,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 B,Ploskii Tolbachik (Kamchatka) 1,37.0,Russia,Kamchatka,55.7652,160.3206,2005,56.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.04305126783455,-1633119.8619656719,3451679.2346683196,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 B,Ploskii Tolbachik (Kamchatka) 1,37.0,Russia,Kamchatka,55.7652,160.3206,2006,54.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.007333185232471,-1633119.8619656719,3451679.2346683196,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 B,Ploskii Tolbachik (Kamchatka) 1,37.0,Russia,Kamchatka,55.7652,160.3206,2007,53.0,1118.0,-4.971427,1032.2714,36.30075,823.0,3.988984046564274,-1633119.8619656719,3451679.2346683196,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 B,Ploskii Tolbachik (Kamchatka) 1,37.0,Russia,Kamchatka,55.7652,160.3206,2008,56.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.04305126783455,-1633119.8619656719,3451679.2346683196,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 B,Ploskii Tolbachik (Kamchatka) 1,37.0,Russia,Kamchatka,55.7652,160.3206,2009,63.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.1588830833596715,-1633119.8619656719,3451679.2346683196,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 B,Ploskii Tolbachik (Kamchatka) 1,37.0,Russia,Kamchatka,55.7652,160.3206,2010,58.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.07753744390572,-1633119.8619656719,3451679.2346683196,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 B,Ploskii Tolbachik (Kamchatka) 1,37.0,Russia,Kamchatka,55.7652,160.3206,2011,59.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.0943445622221,-1633119.8619656719,3451679.2346683196,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 B,Ploskii Tolbachik (Kamchatka) 1,37.0,Russia,Kamchatka,55.7652,160.3206,2012,57.0,1118.0,-4.971427,1032.2714,36.30075,823.0,4.060443010546419,-1633119.8619656719,3451679.2346683196,1281.0909648613767,3095.6618198613774,35.79233109007259,4.934210526315789,13.178948,484.7808219178082,3.5165893856412773
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2006,44.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.8066624897703196,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2007,45.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.828641396489095,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2008,49.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.912023005428146,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2009,49.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.912023005428146,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2010,50.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.9318256327243257,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2011,50.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.9318256327243257,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2012,48.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.8918202981106265,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2013,46.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.8501476017100584,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2015,47.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.8712010109078907,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2016,53.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.988984046564274,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2017,51.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.951243718581427,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2018,49.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.912023005428146,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2019,47.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.8712010109078907,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2020,49.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.912023005428146,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2021,49.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.912023005428146,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2022,52.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.9702919135521215,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
R30 C,Ploskii Tolbachik (Kamchatka) 2,38.0,Russia,Kamchatka,55.8909,160.5375,2023,51.0,1736.0,-7.973604,953.32513,33.40175,876.0,3.951243718581427,-1639771.1440821283,3432069.0353680644,710.8448737524687,3621.2103337524686,26.661674248862706,4.111842105263158,8.727271,576.0,3.5037098514638076
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,1996,60.0,236.0,-10.226961,952.66785,30.126274,277.0,4.110873864173311,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,1997,62.0,236.0,-10.226961,952.66785,30.126274,277.0,4.143134726391533,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,1998,66.0,236.0,-10.226961,952.66785,30.126274,277.0,4.204692619390966,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,1999,50.0,236.0,-10.226961,952.66785,30.126274,277.0,3.9318256327243257,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2000,64.0,236.0,-10.226961,952.66785,30.126274,277.0,4.174387269895637,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2001,63.0,236.0,-10.226961,952.66785,30.126274,277.0,4.1588830833596715,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2002,71.0,236.0,-10.226961,952.66785,30.126274,277.0,4.276666119016055,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2003,73.0,236.0,-10.226961,952.66785,30.126274,277.0,4.304065093204169,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2004,76.0,236.0,-10.226961,952.66785,30.126274,277.0,4.343805421853684,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
